attendance_id,student_id,course_id,teacher_id,attendance_date,status,remarks,created_at
AT0012868,S001602,C00059,T00300,2025-11-25,Present,,2026-08-08 12:41:09.211
AT0012869,S000214,C00074,T00234,2025-04-06,Late,Absent Without Notice,2026-08-08 12:41:09.211
AT0012870,S000794,C00064,T00273,2025-12-11,Late,Absent Without Notice,2026-08-08 12:41:09.211
AT0012871,S000333,C00100,T00170,2025-11-25,Present,,2026-08-08 12:41:09.211
AT0012872,S001351,C00008,T00063,2025-12-18,Present,,2026-08-08 12:41:09.211
AT0012873,S000202,C00090,T00240,2025-06-11,Absent,Medical Leave,2026-08-08 12:41:09.211
AT0012874,S000574,C00017,T00048,2025-03-11,Present,,2026-08-08 12:41:09.211
AT0012875,S001379,C00039,T00020,2025-04-12,Present,,2026-08-08 12:41:09.211
AT0012876,S000338,C00041,T00036,2025-12-11,Present,,2026-08-08 12:41:09.211
AT0012877,S000430,C00141,T00199,2025-08-13,Present,,2026-08-08 12:41:09.211
AT0012878,S000828,C00114,T00031,2025-12-19,Present,,2026-08-08 12:41:09.211
AT0012879,S001793,C00085,T00080,2025-01-05,Leave,Medical Leave,2026-08-08 12:41:09.211
AT0012880,S001848,C00082,T00100,2025-11-08,Present,,2026-08-08 12:41:09.211
AT0012881,S001218,C00050,T00025,2025-01-26,Present,,2026-08-08 12:41:09.212
AT0012882,S000043,C00016,T00158,2025-03-28,Leave,,2026-08-08 12:41:09.212
AT0012883,S000491,C00036,T00160,2025-11-19,Present,,2026-08-08 12:41:09.212
AT0012884,S001661,C00049,T00076,2025-10-17,Present,,2026-08-08 12:41:09.212
AT0012885,S001584,C00062,T00147,2025-12-25,Leave,Absent Without Notice,2026-08-08 12:41:09.212
AT0012886,S000423,C00094,T00060,2025-11-16,Present,,2026-08-08 12:41:09.212
AT0012887,S000165,C00107,T00060,2025-02-18,Absent,Late Arrival,2026-08-08 12:41:09.212
AT0012888,S000872,C00019,T00128,2025-06-06,Present,,2026-08-08 12:41:09.212
AT0012889,S000393,C00075,T00234,2025-08-11,Late,Medical Leave,2026-08-08 12:41:09.212
AT0012890,S000027,C00056,T00017,2025-08-03,Present,,2026-08-08 12:41:09.212
AT0012891,S000889,C00075,T00234,2025-02-15,Late,Medical Leave,2026-08-08 12:41:09.212
AT0012892,S001775,C00062,T00147,2025-01-11,Present,,2026-08-08 12:41:09.212
AT0012893,S000637,C00026,T00216,2025-05-21,Absent,Absent Without Notice,2026-08-08 12:41:09.212
AT0012894,S001195,C00049,T00076,2025-09-22,Leave,Late Arrival,2026-08-08 12:41:09.212
AT0012895,S001078,C00062,T00147,2025-06-26,Late,Late Arrival,2026-08-08 12:41:09.212
AT0012896,S001240,C00005,T00214,2025-07-27,Present,,2026-08-08 12:41:09.212
AT0012897,S001069,C00014,T00219,2025-05-22,Absent,Absent Without Notice,2026-08-08 12:41:09.212
AT0012898,S001433,C00061,T00213,2025-06-27,Late,,2026-08-08 12:41:09.212
AT0012899,S001917,C00087,T00108,2025-02-19,Leave,Absent Without Notice,2026-08-08 12:41:09.212
AT0012900,S001626,C00017,T00048,2025-01-09,Present,,2026-08-08 12:41:09.212
AT0012901,S000062,C00123,T00166,2025-04-22,Present,,2026-08-08 12:41:09.212
AT0012902,S000235,C00080,T00062,2025-12-17,Present,,2026-08-08 12:41:09.212
AT0012903,S000249,C00093,T00224,2025-08-08,Present,,2026-08-08 12:41:09.212
AT0012904,S001900,C00060,T00075,2025-10-02,Present,,2026-08-08 12:41:09.212
AT0012905,S001081,C00117,T00041,2025-09-09,Absent,Late Arrival,2026-08-08 12:41:09.212
AT0012906,S001443,C00008,T00063,2025-01-13,Leave,Absent Without Notice,2026-08-08 12:41:09.212
AT0012907,S001619,C00085,T00080,2025-09-20,Present,,2026-08-08 12:41:09.212
AT0012908,S001231,C00071,T00233,2025-05-29,Leave,Medical Leave,2026-08-08 12:41:09.212
AT0012909,S001008,C00144,T00133,2025-10-15,Present,,2026-08-08 12:41:09.212
AT0012910,S000114,C00010,T00168,2025-05-31,Present,,2026-08-08 12:41:09.212
AT0012911,S001045,C00139,T00176,2025-10-05,Present,,2026-08-08 12:41:09.212
AT0012912,S000731,C00007,T00014,2025-03-06,Present,,2026-08-08 12:41:09.212
AT0012913,S001777,C00127,T00246,2025-12-16,Absent,,2026-08-08 12:41:09.212
AT0012914,S000852,C00003,T00220,2025-09-04,Present,,2026-08-08 12:41:09.212
AT0012915,S001431,C00071,T00233,2025-06-06,Present,,2026-08-08 12:41:09.212
AT0012916,S000447,C00075,T00234,2025-01-01,Present,,2026-08-08 12:41:09.212
AT0012917,S000137,C00032,T00030,2025-05-29,Present,,2026-08-08 12:41:09.212
AT0012918,S001538,C00002,T00001,2025-09-06,Present,,2026-08-08 12:41:09.212
AT0012919,S000149,C00060,T00075,2025-05-18,Present,,2026-08-08 12:41:09.212
AT0012920,S000661,C00037,T00204,2025-02-25,Present,,2026-08-08 12:41:09.212
AT0012921,S001067,C00021,T00115,2025-03-30,Present,,2026-08-08 12:41:09.212
AT0012922,S001457,C00007,T00014,2025-08-22,Present,,2026-08-08 12:41:09.213
AT0012923,S000610,C00113,T00220,2025-08-28,Present,,2026-08-08 12:41:09.213
AT0012924,S001651,C00068,T00067,2025-01-02,Present,,2026-08-08 12:41:09.213
AT0012925,S001775,C00039,T00020,2025-10-08,Absent,,2026-08-08 12:41:09.213
AT0012926,S000751,C00073,T00061,2025-02-25,Present,,2026-08-08 12:41:09.213
AT0012927,S000134,C00148,T00199,2025-10-24,Leave,Medical Leave,2026-08-08 12:41:09.213
AT0012928,S001906,C00119,T00150,2025-08-30,Present,,2026-08-08 12:41:09.213
AT0012929,S001972,C00117,T00041,2025-01-09,Present,,2026-08-08 12:41:09.213
AT0012930,S000910,C00043,T00121,2025-05-04,Present,,2026-08-08 12:41:09.213
AT0012931,S001578,C00113,T00220,2025-12-16,Present,,2026-08-08 12:41:09.213
AT0012932,S001621,C00145,T00022,2025-12-10,Present,,2026-08-08 12:41:09.213
AT0012933,S001710,C00042,T00286,2025-07-09,Present,,2026-08-08 12:41:09.213
AT0012934,S000230,C00017,T00048,2025-10-20,Present,,2026-08-08 12:41:09.213
AT0012935,S001934,C00080,T00062,2025-07-04,Present,,2026-08-08 12:41:09.213
AT0012936,S001357,C00034,T00188,2025-12-26,Absent,,2026-08-08 12:41:09.213
AT0012937,S001367,C00005,T00214,2025-01-10,Present,,2026-08-08 12:41:09.213
AT0012938,S000843,C00014,T00219,2025-01-24,Leave,,2026-08-08 12:41:09.213
AT0012939,S000337,C00017,T00048,2025-11-06,Leave,,2026-08-08 12:41:09.213
AT0012940,S000272,C00006,T00241,2025-11-09,Leave,Absent Without Notice,2026-08-08 12:41:09.213
AT0012941,S000393,C00126,T00007,2025-11-02,Present,,2026-08-08 12:41:09.213
AT0012942,S001781,C00004,T00237,2025-01-06,Present,,2026-08-08 12:41:09.213
AT0012943,S001686,C00121,T00276,2025-10-17,Present,,2026-08-08 12:41:09.213
AT0012944,S000293,C00124,T00105,2025-09-04,Present,,2026-08-08 12:41:09.213
AT0012945,S001488,C00114,T00031,2025-06-03,Present,,2026-08-08 12:41:09.213
AT0012946,S000765,C00137,T00280,2025-12-05,Present,,2026-08-08 12:41:09.213
AT0012947,S001483,C00069,T00017,2025-11-02,Present,,2026-08-08 12:41:09.213
AT0012948,S001239,C00006,T00241,2025-05-27,Late,Late Arrival,2026-08-08 12:41:09.213
AT0012949,S000432,C00036,T00160,2025-11-07,Present,,2026-08-08 12:41:09.213
AT0012950,S001517,C00144,T00133,2025-09-21,Leave,Absent Without Notice,2026-08-08 12:41:09.213
AT0012951,S000831,C00055,T00228,2025-09-30,Leave,Medical Leave,2026-08-08 12:41:09.213
AT0012952,S001929,C00049,T00076,2025-12-30,Absent,Medical Leave,2026-08-08 12:41:09.213
AT0012953,S001438,C00117,T00041,2025-01-12,Present,,2026-08-08 12:41:09.213
AT0012954,S000714,C00034,T00188,2025-02-21,Present,,2026-08-08 12:41:09.213
AT0012955,S000479,C00084,T00069,2025-04-15,Absent,Medical Leave,2026-08-08 12:41:09.213
AT0012956,S001022,C00009,T00037,2025-10-07,Present,,2026-08-08 12:41:09.213
AT0012957,S001888,C00084,T00069,2025-04-18,Leave,Late Arrival,2026-08-08 12:41:09.213
AT0012958,S000002,C00045,T00172,2025-08-14,Present,,2026-08-08 12:41:09.213
AT0012959,S000570,C00118,T00235,2025-12-26,Present,,2026-08-08 12:41:09.213
AT0012960,S001358,C00068,T00067,2025-10-22,Present,,2026-08-08 12:41:09.213
AT0012961,S000273,C00011,T00133,2025-08-22,Absent,,2026-08-08 12:41:09.213
AT0012962,S001573,C00093,T00224,2025-03-28,Present,,2026-08-08 12:41:09.213
AT0012963,S000027,C00131,T00111,2025-08-14,Present,,2026-08-08 12:41:09.213
AT0012964,S000006,C00056,T00017,2025-07-13,Late,Late Arrival,2026-08-08 12:41:09.213
AT0012965,S001118,C00034,T00188,2025-11-24,Present,,2026-08-08 12:41:09.213
AT0012966,S000461,C00119,T00150,2025-10-19,Present,,2026-08-08 12:41:09.213
AT0012967,S001959,C00049,T00076,2025-12-14,Present,,2026-08-08 12:41:09.213
AT0012968,S000496,C00112,T00084,2025-02-01,Present,,2026-08-08 12:41:09.213
AT0012969,S000349,C00037,T00204,2025-11-09,Present,,2026-08-08 12:41:09.213
AT0012970,S000085,C00148,T00199,2025-12-26,Present,,2026-08-08 12:41:09.213
AT0012971,S000462,C00097,T00191,2025-12-29,Absent,,2026-08-08 12:41:09.213
AT0012972,S000173,C00001,T00296,2025-04-11,Present,,2026-08-08 12:41:09.213
AT0012973,S000273,C00060,T00075,2025-12-06,Absent,Absent Without Notice,2026-08-08 12:41:09.213
AT0012974,S001230,C00025,T00004,2025-02-20,Present,,2026-08-08 12:41:09.213
AT0012975,S000009,C00090,T00240,2025-02-15,Present,,2026-08-08 12:41:09.213
AT0012976,S000987,C00129,T00031,2025-12-07,Present,,2026-08-08 12:41:09.213
AT0012977,S000385,C00059,T00300,2025-10-11,Leave,Medical Leave,2026-08-08 12:41:09.213
AT0012978,S000626,C00134,T00062,2025-04-03,Present,,2026-08-08 12:41:09.213
AT0012979,S001350,C00044,T00201,2025-03-25,Present,,2026-08-08 12:41:09.213
AT0012980,S000592,C00020,T00034,2025-10-13,Present,,2026-08-08 12:41:09.213
AT0012981,S001577,C00001,T00296,2025-05-11,Present,,2026-08-08 12:41:09.213
AT0012982,S000540,C00038,T00086,2025-10-30,Absent,Absent Without Notice,2026-08-08 12:41:09.213
AT0012983,S000704,C00020,T00034,2025-11-12,Present,,2026-08-08 12:41:09.213
AT0012984,S000861,C00066,T00044,2025-01-27,Present,,2026-08-08 12:41:09.213
AT0012985,S001568,C00102,T00160,2025-09-17,Late,,2026-08-08 12:41:09.213
AT0012986,S000697,C00123,T00166,2025-05-25,Late,Late Arrival,2026-08-08 12:41:09.213
AT0012987,S001496,C00090,T00240,2025-12-28,Present,,2026-08-08 12:41:09.213
AT0012988,S001121,C00076,T00019,2025-01-15,Absent,Absent Without Notice,2026-08-08 12:41:09.213
AT0012989,S000756,C00070,T00191,2025-09-09,Absent,Medical Leave,2026-08-08 12:41:09.213
AT0012990,S000924,C00090,T00240,2025-05-18,Present,,2026-08-08 12:41:09.213
AT0012991,S001940,C00139,T00176,2025-01-31,Late,Late Arrival,2026-08-08 12:41:09.213
AT0012992,S001956,C00033,T00139,2025-07-02,Present,,2026-08-08 12:41:09.213
AT0012993,S000556,C00086,T00172,2025-10-12,Present,,2026-08-08 12:41:09.213
AT0012994,S000766,C00097,T00191,2025-11-02,Present,,2026-08-08 12:41:09.213
AT0012995,S001067,C00105,T00093,2025-02-16,Present,,2026-08-08 12:41:09.213
AT0012996,S001995,C00126,T00007,2025-12-02,Present,,2026-08-08 12:41:09.213
AT0012997,S001488,C00114,T00031,2025-05-13,Leave,,2026-08-08 12:41:09.213
AT0012998,S000677,C00088,T00202,2025-07-06,Late,Late Arrival,2026-08-08 12:41:09.213
AT0012999,S000279,C00033,T00139,2025-03-30,Present,,2026-08-08 12:41:09.213
AT0013000,S000535,C00090,T00240,2025-10-10,Late,Absent Without Notice,2026-08-08 12:41:09.213
AT0013001,S001299,C00025,T00004,2025-10-14,Present,,2026-08-08 12:41:10.871
AT0013002,S001775,C00039,T00020,2025-10-02,Present,,2026-08-08 12:41:10.871
AT0013003,S001437,C00067,T00290,2025-06-06,Present,,2026-08-08 12:41:10.871
AT0013004,S001519,C00033,T00139,2025-11-10,Leave,,2026-08-08 12:41:10.871
AT0013005,S001111,C00066,T00044,2025-08-09,Leave,,2026-08-08 12:41:10.871
AT0013006,S000781,C00046,T00068,2025-10-05,Present,,2026-08-08 12:41:10.871
AT0013007,S000812,C00095,T00291,2025-10-13,Present,,2026-08-08 12:41:10.871
AT0013008,S001368,C00085,T00080,2025-09-12,Present,,2026-08-08 12:41:10.871
AT0013009,S000946,C00077,T00274,2025-09-05,Present,,2026-08-08 12:41:10.871
AT0013010,S000641,C00026,T00216,2025-07-10,Present,,2026-08-08 12:41:10.871
AT0013011,S001507,C00033,T00139,2025-04-29,Absent,Medical Leave,2026-08-08 12:41:10.871
AT0013012,S001025,C00065,T00244,2025-03-26,Present,,2026-08-08 12:41:10.871
AT0013013,S001857,C00056,T00017,2025-06-12,Present,,2026-08-08 12:41:10.871
AT0013014,S001669,C00109,T00065,2025-07-10,Present,,2026-08-08 12:41:10.871
AT0013015,S000676,C00019,T00128,2025-12-27,Absent,Medical Leave,2026-08-08 12:41:10.871
AT0013016,S001615,C00145,T00022,2025-07-12,Present,,2026-08-08 12:41:10.871
AT0013017,S001792,C00003,T00220,2025-04-21,Present,,2026-08-08 12:41:10.871
AT0013018,S000233,C00028,T00230,2025-10-24,Present,,2026-08-08 12:41:10.871
AT0013019,S000097,C00104,T00041,2025-08-01,Present,,2026-08-08 12:41:10.871
AT0013020,S000550,C00068,T00067,2025-01-19,Present,,2026-08-08 12:41:10.871
AT0013021,S000871,C00147,T00037,2025-03-12,Present,,2026-08-08 12:41:10.871
AT0013022,S001039,C00147,T00037,2025-10-20,Present,,2026-08-08 12:41:10.871
AT0013023,S001024,C00061,T00213,2025-11-29,Present,,2026-08-08 12:41:10.871
AT0013024,S000081,C00069,T00017,2025-02-11,Present,,2026-08-08 12:41:10.871
AT0013025,S000747,C00117,T00041,2025-09-03,Present,,2026-08-08 12:41:10.871
AT0013026,S000228,C00120,T00017,2025-12-31,Leave,Medical Leave,2026-08-08 12:41:10.871
AT0013027,S000630,C00050,T00025,2025-07-09,Present,,2026-08-08 12:41:10.871
AT0013028,S001127,C00052,T00235,2025-03-31,Absent,Medical Leave,2026-08-08 12:41:10.871
AT0013029,S001647,C00125,T00073,2025-10-20,Present,,2026-08-08 12:41:10.871
AT0013030,S000979,C00103,T00160,2025-02-01,Late,,2026-08-08 12:41:10.871
AT0013031,S000317,C00126,T00007,2025-10-07,Present,,2026-08-08 12:41:10.871
AT0013032,S000521,C00042,T00286,2025-10-14,Present,,2026-08-08 12:41:10.871
AT0013033,S000415,C00125,T00073,2025-04-12,Present,,2026-08-08 12:41:10.871
AT0013034,S001027,C00148,T00199,2025-09-18,Present,,2026-08-08 12:41:10.871
AT0013035,S000129,C00018,T00221,2025-07-24,Absent,Late Arrival,2026-08-08 12:41:10.871
AT0013036,S001546,C00071,T00233,2025-10-22,Present,,2026-08-08 12:41:10.871
AT0013037,S001111,C00149,T00110,2025-04-05,Present,,2026-08-08 12:41:10.871
AT0013038,S000868,C00092,T00062,2025-05-03,Present,,2026-08-08 12:41:10.871
AT0013039,S001062,C00022,T00119,2025-11-30,Absent,Late Arrival,2026-08-08 12:41:10.871
AT0013040,S001403,C00074,T00234,2025-03-30,Late,Absent Without Notice,2026-08-08 12:41:10.871
AT0013041,S000602,C00031,T00063,2025-10-07,Present,,2026-08-08 12:41:10.871
AT0013042,S000580,C00133,T00103,2025-05-31,Absent,Absent Without Notice,2026-08-08 12:41:10.872
AT0013043,S000335,C00058,T00187,2025-12-18,Present,,2026-08-08 12:41:10.872
AT0013044,S000092,C00082,T00100,2025-08-27,Absent,Late Arrival,2026-08-08 12:41:10.872
AT0013045,S000042,C00010,T00168,2025-08-15,Present,,2026-08-08 12:41:10.872
AT0013046,S000992,C00053,T00070,2025-05-11,Present,,2026-08-08 12:41:10.872
AT0013047,S000202,C00090,T00240,2025-02-09,Absent,Absent Without Notice,2026-08-08 12:41:10.872
AT0013048,S000944,C00110,T00249,2025-08-07,Present,,2026-08-08 12:41:10.872
AT0013049,S000085,C00021,T00115,2025-02-15,Present,,2026-08-08 12:41:10.872
AT0013050,S000719,C00099,T00092,2025-04-07,Present,,2026-08-08 12:41:10.872
AT0013051,S000293,C00018,T00221,2025-11-29,Late,Medical Leave,2026-08-08 12:41:10.872
AT0013052,S001818,C00092,T00062,2025-03-24,Leave,Late Arrival,2026-08-08 12:41:10.872
AT0013053,S000768,C00022,T00119,2025-07-09,Present,,2026-08-08 12:41:10.872
AT0013054,S000401,C00001,T00296,2025-08-26,Present,,2026-08-08 12:41:10.872
AT0013055,S000172,C00017,T00048,2025-01-24,Present,,2026-08-08 12:41:10.872
AT0013056,S001474,C00030,T00118,2025-09-01,Leave,Late Arrival,2026-08-08 12:41:10.872
AT0013057,S001329,C00092,T00062,2025-11-21,Present,,2026-08-08 12:41:10.872
AT0013058,S000441,C00079,T00251,2025-11-27,Present,,2026-08-08 12:41:10.872
AT0013059,S000155,C00127,T00246,2025-03-12,Leave,Medical Leave,2026-08-08 12:41:10.872
AT0013060,S000299,C00146,T00238,2025-04-09,Present,,2026-08-08 12:41:10.872
AT0013061,S000225,C00033,T00139,2025-10-25,Absent,Late Arrival,2026-08-08 12:41:10.872
AT0013062,S001200,C00104,T00041,2025-07-08,Present,,2026-08-08 12:41:10.872
AT0013063,S001187,C00091,T00201,2025-02-20,Absent,Medical Leave,2026-08-08 12:41:10.872
AT0013064,S001732,C00024,T00043,2025-08-02,Present,,2026-08-08 12:41:10.872
AT0013065,S001492,C00116,T00080,2025-04-15,Absent,Absent Without Notice,2026-08-08 12:41:10.872
AT0013066,S000637,C00047,T00154,2025-01-02,Present,,2026-08-08 12:41:10.872
AT0013067,S000025,C00033,T00139,2025-01-24,Late,,2026-08-08 12:41:10.872
AT0013068,S000720,C00060,T00075,2025-12-31,Present,,2026-08-08 12:41:10.872
AT0013069,S000690,C00103,T00160,2025-10-10,Present,,2026-08-08 12:41:10.872
AT0013070,S001196,C00086,T00172,2025-06-20,Present,,2026-08-08 12:41:10.872
AT0013071,S000146,C00043,T00121,2025-03-08,Present,,2026-08-08 12:41:10.872
AT0013072,S001617,C00113,T00220,2025-09-17,Late,Late Arrival,2026-08-08 12:41:10.872
AT0013073,S001710,C00089,T00208,2025-09-01,Late,Late Arrival,2026-08-08 12:41:10.872
AT0013074,S001137,C00044,T00201,2025-10-16,Present,,2026-08-08 12:41:10.872
AT0013075,S000936,C00091,T00201,2025-09-15,Present,,2026-08-08 12:41:10.872
AT0013076,S001884,C00002,T00001,2025-04-17,Late,,2026-08-08 12:41:10.872
AT0013077,S001497,C00139,T00176,2025-07-11,Absent,Absent Without Notice,2026-08-08 12:41:10.872
AT0013078,S000908,C00101,T00067,2025-09-01,Present,,2026-08-08 12:41:10.872
AT0013079,S000425,C00144,T00133,2025-03-02,Leave,Late Arrival,2026-08-08 12:41:10.872
AT0013080,S001934,C00002,T00001,2025-02-10,Leave,Medical Leave,2026-08-08 12:41:10.872
AT0013081,S000787,C00054,T00130,2025-02-05,Present,,2026-08-08 12:41:10.872
AT0013082,S000960,C00067,T00290,2025-05-09,Present,,2026-08-08 12:41:10.872
AT0013083,S001015,C00141,T00199,2025-08-11,Present,,2026-08-08 12:41:10.872
AT0013084,S001278,C00006,T00241,2025-04-28,Present,,2026-08-08 12:41:10.872
AT0013085,S000595,C00111,T00184,2025-08-28,Present,,2026-08-08 12:41:10.872
AT0013086,S000161,C00120,T00017,2025-04-10,Present,,2026-08-08 12:41:10.872
AT0013087,S001915,C00104,T00041,2025-12-28,Late,Medical Leave,2026-08-08 12:41:10.872
AT0013088,S001903,C00023,T00224,2025-02-25,Late,Medical Leave,2026-08-08 12:41:10.872
AT0013089,S001352,C00024,T00043,2025-06-06,Present,,2026-08-08 12:41:10.872
AT0013090,S001786,C00112,T00084,2025-03-08,Present,,2026-08-08 12:41:10.872
AT0013091,S000600,C00008,T00063,2025-06-25,Present,,2026-08-08 12:41:10.872
AT0013092,S000197,C00014,T00219,2026-01-01,Present,,2026-08-08 12:41:10.872
AT0013093,S001210,C00140,T00187,2025-06-19,Present,,2026-08-08 12:41:10.872
AT0013094,S000388,C00140,T00187,2025-09-02,Present,,2026-08-08 12:41:10.872
AT0013095,S001223,C00091,T00201,2025-10-19,Present,,2026-08-08 12:41:10.872
AT0013096,S001659,C00068,T00067,2025-01-13,Late,Late Arrival,2026-08-08 12:41:10.872
AT0013097,S001455,C00107,T00060,2025-10-30,Present,,2026-08-08 12:41:10.872
AT0013098,S001504,C00110,T00249,2025-07-28,Present,,2026-08-08 12:41:10.872
AT0013099,S000378,C00033,T00139,2025-12-05,Present,,2026-08-08 12:41:10.872
AT0013100,S001755,C00043,T00121,2025-02-04,Present,,2026-08-08 12:41:10.872
AT0013101,S001057,C00123,T00166,2025-08-25,Late,Absent Without Notice,2026-08-08 12:41:10.872
AT0013102,S001618,C00012,T00094,2025-02-02,Present,,2026-08-08 12:41:10.872
AT0013103,S001347,C00129,T00031,2025-01-22,Present,,2026-08-08 12:41:10.872
AT0013104,S001931,C00015,T00109,2025-12-05,Present,,2026-08-08 12:41:10.872
AT0013105,S001176,C00086,T00172,2025-02-22,Leave,Late Arrival,2026-08-08 12:41:10.872
AT0013106,S001450,C00032,T00030,2025-04-03,Late,Absent Without Notice,2026-08-08 12:41:10.872
AT0013107,S000724,C00101,T00067,2025-10-26,Present,,2026-08-08 12:41:10.872
AT0013108,S001694,C00018,T00221,2025-11-28,Present,,2026-08-08 12:41:10.872
AT0013109,S000574,C00087,T00108,2025-07-31,Late,,2026-08-08 12:41:10.872
AT0013110,S000261,C00017,T00048,2025-09-12,Present,,2026-08-08 12:41:10.872
AT0013111,S000113,C00074,T00234,2025-11-08,Present,,2026-08-08 12:41:10.872
AT0013112,S000863,C00059,T00300,2025-11-05,Present,,2026-08-08 12:41:10.872
AT0013113,S001139,C00065,T00244,2025-05-27,Present,,2026-08-08 12:41:10.872
AT0013114,S001734,C00018,T00221,2025-01-03,Present,,2026-08-08 12:41:10.872
AT0013115,S000581,C00105,T00093,2025-10-02,Absent,Late Arrival,2026-08-08 12:41:10.872
AT0013116,S001981,C00043,T00121,2025-03-07,Absent,Absent Without Notice,2026-08-08 12:41:10.872
AT0013117,S001405,C00009,T00037,2025-04-07,Leave,Late Arrival,2026-08-08 12:41:10.872
AT0013118,S001602,C00004,T00237,2025-10-03,Present,,2026-08-08 12:41:10.872
AT0013119,S001181,C00099,T00092,2025-05-02,Leave,Medical Leave,2026-08-08 12:41:10.872
AT0013120,S001087,C00099,T00092,2025-02-20,Present,,2026-08-08 12:41:10.872
AT0013121,S001609,C00003,T00220,2025-08-11,Present,,2026-08-08 12:41:10.872
AT0013122,S001062,C00108,T00050,2025-03-09,Present,,2026-08-08 12:41:10.872
AT0013123,S000747,C00052,T00235,2025-12-17,Present,,2026-08-08 12:41:10.872
AT0013124,S001048,C00132,T00193,2025-07-14,Present,,2026-08-08 12:41:10.872
AT0013125,S000639,C00006,T00241,2025-08-16,Present,,2026-08-08 12:41:10.873
AT0013126,S000680,C00056,T00017,2025-11-11,Present,,2026-08-08 12:41:10.873
AT0013127,S000150,C00149,T00110,2025-04-11,Present,,2026-08-08 12:41:10.873
AT0013128,S000815,C00117,T00041,2025-03-23,Present,,2026-08-08 12:41:10.873
AT0013129,S001374,C00150,T00001,2025-06-17,Present,,2026-08-08 12:41:10.873
AT0013130,S001019,C00043,T00121,2025-03-04,Present,,2026-08-08 12:41:10.873
AT0013131,S001802,C00147,T00037,2025-12-04,Absent,Absent Without Notice,2026-08-08 12:41:10.873
AT0013132,S000133,C00056,T00017,2025-05-31,Present,,2026-08-08 12:41:10.873
